tweet_text,emotion,sentiment
@MarioMandzukic9 il miglior attaccante al mondo... #topplayer,joy,positive
"@Miralem_Pjanic @juventusfc grande Miralem, però stasera spece nel 1 t poco ordinati, sotto ritmo, possiamo e dobbiamo dettare meglio i tempi lì in mezzo...forza forza!! ...crescere sempre senza mollare mai! #forzajuventus #grandiragazzi",joy,positive
"@PReina25 Quanto mi avrebbe fatto piacere vederti ancora in campo a napoli, hai tutta la mia stima, per il carisma e l'attaccamento alla maglia ed a gruppo dimostrato in questi anni!! In bocca al lupo pepe",joy,positive
@juventusfc @MarioMandzuki9 @marko_pjaca20 siete i ns campioni!,joy,positive
"@RafAuriemma @MrAncelotti @sscnapoli @mbatshuayi É un buon giocatore che con il Borussia Dortumund (in prestito) ha fatto 4 gol alle prime 2 presenze.Ha avuto occasioni in questo mondiale, ma dovrà crescere ancora molto .",joy,positive
@mikyubolo @Stea85photo @MimmoIlMilanist @NonEvoluto @VMontella Ti meriti @kskgroup2017 con la 10 e @mattiadestro22 suonato al citofono di casa e @mattia_desci ancora sulla fasci dx,joy,positive
@Enricof871 @MatthewInFlames @AntiJournalT @Alissonbecker @OfficialASRoma Almeno questo qualche parola di amore per la Roma le ha dette!,joy,positive
"Cristiano Ronaldo è arrivato da meno di 1 ora ed è già gobbo.
TI AMO @Cristiano",joy,positive
"E intanto #Mirallas e @Cris_Biraghi regalano alla #Fiorentina un premio di consolazione

https://t.co/umwtEP5PEH",joy,positive
@piricoddi @Ferdi_Ferrari @MatteDani1 @GRANATAFIERO @SergioRamos @MoSalah Si!!! ???,joy,positive
Regalateci un sogno!!! #Cro #WorldCupFinal #ForzaCroazia #Hrvatska @MarioMandzukic9 @marko_pjaca20 ?????????? https://t.co/pjkVj7JtW3,joy,positive
Stefano da il Benvenuto a @Cristiano e ringrazia la @juventusfc per aver portato a Torino il giocatore più forte al Mondo! https://t.co/vV9rDkIejz,joy,positive
@borjavalero20 Auguri bella famiglia ?????,joy,positive
Non posso non complimentarmi con la @juventusfc per questo grandissimo colpo di mercato. Da un vero tifoso del Napoli. Complimenti!! @Cristiano,joy,positive
@nathan_lebeau @BenPavard28 @Cristiano @gregmargotton @BixeLizarazu @equipedefrance @JulienChieze @CaroleQuintaine @ADNanime @KenBogard Bravo superbe,joy,positive
"Benvenuto @Cristiano 

@juventusfc storia di un grande amore
#juve #juventus #finoallafine https://t.co/g7J5PKhxR3",joy,positive
Tanti auguri @G_Higuain. Ti voglio bene. https://t.co/nzL1Y61swW,joy,positive
@kkoulibaly26 ti voglio bene.,joy,positive
@jeschiralli @OfficialRadja La bella e la bestia!,anger,negative
"@MoSalah Buonasera, scusa se la disturbo, fra pochi giorni sarà il compleanno di mio figlio, potrebbe fargli gli Auguri? Un video sarebbe il massimo, ma anche un messaggio andrebbe bene. Si chiama Ugo Scarpellino
Mia email sc22@live.it",joy,positive
"@MarioMandzukic9 Grandissimo Mario !
siamo tutti con te
forza Croazia e forza Juve !
keep fighting and get going !
you deserve all the best !
MM17",joy,positive
"@pol284 @MPolitano16 @Inter Dal primo minuto dopo la firma. Ma lo vedo come un amico, amo laltro.",joy,positive
"@GN80028 @MbCodone @sharethegol @andrea_vadala @annatrieste @sscnapoli @Cristiano @mattinodinapoli Non vorrei sconfessare @andrea_vadala ma anche il figlio del mio compagno è juventino e vive a napoli, è integro, vivo e vegeto, conduce una normale vita sociale senza dover nascondere il suo tifo e nessuno gli ha mai torto un capello...strano eh?",anger,negative
"@G_Higuain Non andare via Higuain....rimani alla Juve!!!!!
sei il migliore!!!!!",joy,positive
@chiellini @juventusfc Grandi ragazzi,joy,positive
"Grazie per la speranza, capitano @MauroIcardi. Grazie di tutto, in bocca al lupo per la tua prossima esperienza.",joy,positive
"@Cristiano @Nona__Yossef88 @juventusfc Auguri, benvenuto alla Juve ?buona fortuna campione grande",joy,positive
"@D_Ospina1 @sscnapoli Welcome David Ospina, sempre Forza Napoli..!",joy,positive
@LichtsteinerSte @juventusfc Sarai sempre nei ns cuori grande campione...... buona fortuna e sempre #FINOALLAFINE......,joy,positive
@ECavaniOfficial Bravo Cavani!!!!!!,joy,positive
Il vero n1 al mondo è @Cristiano ??? è di un pianeta superiore a te #Messi,anger,negative
"Non meriti questo trattamento, ci rifaremo, ti rifarai, noi tifosi siamo con te. ??
@MedhiBenatia",joy,positive
@acmilan @PReina25 In bocca al lupo ai due ex giocatori del Napoli. Bel colpo del Milan a costo zero.,joy,positive
"Tanti auguri pipa 

@G_Higuain https://t.co/CEw78q45FC",joy,positive
"@ManUtd cacciate a pedate il pirla di Setubal e andate a prendere @Cristiano, SUBITO!!!",anger,negative
#90minuto Il goal di tacco più bello è stato quello di @robymancio in Parma Lazio @90minutoRai ma complimenti a @FQuagliarella27,joy,positive
@RollingStoneita @Cristiano @juventusfc Ronaldinho è il più forte di sempre e lo ha avuto il Milan,joy,positive
"@OfficialSSLazio @EuropaLeague @10_luisalberto Ottima partita!
Atteggiamento perfetto...Forza LAZIO!!!",joy,positive
"@NapoliSalvatore @TheMoralyzer @amaliaiorio @ADeLaurentiis @Cristiano Voi napoletani c'avete la nomea di gente disonesta, ed è ben meritata",anger,negative
"@Anna33120263 @AdriGianfi @_Cotu @marquinhos_m5 @MedhiBenatia @MoSalah @leonsfdo La Roma c'era pure al #Flaminio, con #Comi e #Berthold... e ne eravamo fieri.
Il tifoso normale chiede solo chiarezza: se ci dicono ""vinceremo entro cinque anni"", non te la puoi prendere se dopo che ne sono passati quasi il doppio ancora vedi gli altri vincere...",anger,negative
@forumJuventus @Cristiano Bellissimo gesto di un grandissimo campione complimenti a voi ?????? i bambini sono una cosa meravigliosa ???????? e io sono padre e posso capire le madri e i padri di quei bambini ? buon natale meraviglie ??????,joy,positive
"Le prime ti hanno reso #ilCapitano a tutti gli effetti... ma le seconde son più belle @MauroIcardi @wandaicardi 

#LazioInter #ChampionsLeague #amala #Icardi #MI9 https://t.co/45UQ2YNqeN",joy,positive
#CristianoRonaldo testimonial x lAvis di #Bellano Un esempio incredibile di come lo sport possa essere straordinariamente solidale e vicino alla gente I grandi campioni fanno sempre la differenza anche fuori dal campo Grazie @Cristiano   @AntonioRusconi https://t.co/TuCsY1JEGC,joy,positive
"Apprezzo l'ingresso di @G_Higuain ma non avrei fatto uscire @aguerosergiokun bensì #Meza o #Acuña. Apprezzo invece, senza se e senza ma, l'ingresso di @96Kichan. #WorldCup #Rusia2018 @FIFAWorldCup @welcome_2018 #ARG-#CRO #ARGCRO @Argentina #SomosArgentina",joy,positive
@sscnapoli @MrAncelotti @arekmilik9 Milik in piedi è già un successo,joy,positive
io son contento per Gonzalo .ciao @G_Higuain,joy,positive
"@Stefandevrij Ottimo risultato, Stefan. Grazie per le prestazioni di questa prima parte della stagione. Ti auguro e mi auguro che il nuovo anno ti porti tante soddisfazioni anche con la nostra Beneamata. ????",joy,positive
@Cristiano Belli,joy,positive
"@MarioCagliari54 @MarioMandzukic9 @HNS_CFF Scusi ma non ho capito il senso del suo tweet.Ho tifato Croazia dall'inizio,guardato tutte le partite e esultato come fosse la ""mia Nazionale"". Per me, hanno vinto anche solo per il fatto di essere arrivati in finale.Non ho mai detto nulla contro la Francia né contro i francesi.",joy,positive
"@ECavaniOfficial Edison accendi la luce...fai ardere il nostro cuore...Noi ti Aspettiamo a Napoli figlio del Vento...Napoli è Cavaniiiii...Cavaniiiii è Napoli,sta casa aspetta solo a Te!!!",joy,positive
"@OfficialRadja mi raccomando per il test fatti passare il raffreddore!

#radjala",fear,negative
"@kkoulibaly26 Nel nostro cuore invece ci sei tu, e ci resterai pe sempre.?",joy,positive
@MedhiBenatia @RBducs @juventusfc @Juventusfcar @juventusfcen @juventusfces Grande! Devono impazzire!!!!!,joy,positive
"@realvarriale @mike_fusco @ECavaniOfficial @PauDybala_JR @realvarriale Io credo che lei abbia SERISSIMI problemi mentali, oltre che una dose di malafede inenarrabile. Cosa mai puó centrare Dybala se il CT, che le ha sbagliate TUTTE (gioco dellArgentina ed i suoi risultati lo testimoniano) non lo ha praticamente mai messo in campo !",anger,negative
@chiellini @juventusfc Sei un grande capitano!!!,joy,positive
"@MaxDnaRomanista @MScipioni95 @diarioas @OfficialASRoma @realmadrid @Alissonbecker Il valore di transfermarkt è un valore oggettivo basato su parametri statici. Non tiene conto della volontà di un club di non voler privarsi di un calciatore, situazioni economiche di difficoltà o di autosufficienza etc etc... Alla fine il prezzo lo fanno la domanda e l'offerta",anger,negative
@elisea1976 @G_Higuain Mi associo anch'io AUGURI PIPPA,joy,positive
"@pap1pap @dydsix Salutalo tanto, grande Attaccante lui si @FQuagliarella27 ?",joy,positive
@kkoulibaly26 Forza Kalidou! Sei un campione!,joy,positive
@Cristiano Buon lavoro ragazzi avanti così ???,joy,positive
"@SamiKhedira @DFB_Team Dai Sami, ti auguro una bella coppa del mondo ?",joy,positive
@antocarboni91 @KeitaBalde Nel secondo tempo molto meglio . Al di là del goal,joy,positive
@Dario_Donato @Alissonbecker @LFC @OfficialASRoma su @Alissonbecker in questo calcio 75 per un portiere non si possono rifiutare e lui ha voluto  guadagnare di+ed è lecito!!Però la passione va a farsi benedire e occhio ragazzi che senza passione sto gioco finisce !!! e finiscono pure i soldi Ciao Ali,anger,negative
"@MPolitano16 @Inter Matteo, mi scusi se mi permetto, sei un grande che può diventare grandissimo... Non porti limiti mentali, sei forte e puoi esserlo di più! In Europa nel tuo ruolo non vedo calciatori migliori di te, solo più liberi nella mente perché consapevoli 100% di essere forti..",joy,positive
Quindi nemmeno @OfficialRadja va vi bene ??? Certo che il tifoso interista è unico,joy,positive
@marcopirola_ @wandaicardi27 @MauroIcardi È bellissimo proprio un bravo papà ????,joy,positive
"Confido in te @gigiodonna1 per spaccare tutto. 
DAMMI UNA GIOIA.
#OlympiacosMilan",joy,positive
@Miralem_Pjanic @juventusfc siamo la Juve e vincere e' l unica cosa che conta...ma oggi a parte i primi 5 minuti juve sotto tono...e ci sta..non sempre si puo essere al top....oggi punto guadagnato...su campo tosto e squadra ottima...,sadness,positive
"@mattia_desci Ahhh quel taccoooo, grande Mattiaaaaaaa!!!",joy,positive
@juventusfc @PauDybala_JR @G_Higuain In questa grande giornata ci siamo sentiti tutti calciatori anche se poco.Grazie  a chi con tenacia ha dimostrato di avere il cuore più grande del mondo?,joy,positive
"@marca @Cristiano Siete i migliori, vorrei che Marca fosse italiano",joy,positive
@JorgeSampaoli5 sei veramente scarso ... sei il Ventura argentino ... un ringraziamento però te lo voglio fare ... @PauDybala_JR e @G_Higuain non si sono fatti male e non si sono stancati ... grazie #FranceArgentine,joy,positive
"@CucchiRiccardo @sgranfi @CarmineMoccia11 @SuperflyVideo10 @realvarriale @arekmilik9 @CagliariCalcio @sscnapoli Anche a lei, buona giornata!",joy,positive
@OfficialRadja ninja Roma ti ama Grazie di tutto campione...... Ti auguro tante soddisfazioni professionali...... Ciao Gladiatore,joy,positive
"@MuseeLouvre @equipedefrance @FrenchTeam @FIFAWorldCup @fifaworldcup_fr @AntoGriezmann @FFF @paulpogba @samumtiti @raphaelvarane Avete vinto, celebrate coi vostri simboli. Quando posso vado a trovarvi perché avete tante belle cose, ma la Gioconda nonostante sia l'opera più pubblicizzata nel vostro possesso NON E' FRANCESE! potete averlo comprato o ricevuto in regalo, è di cattivo giusto festeggiare così",joy,positive
@paulpogba @equipedefrance Ti aspettiamo a Torino per una super Juventus!!!,joy,positive
"@ADeLaurentiis @Cristiano Per favore, regalateci un sogno! Grazie per tutto quello che state facendo e che farete, ma almeno una volta, fateci sognare e sentire importanti. Regalateci CAVANI e non temeremo nessuno, nemmeno Ronaldo!",joy,positive
"io ho tifato croazia
detto questo felice per @MATUIDIBlaise 
adesso però passiamo alle cose serie, la Juventus, perché domani è il grande giorno",joy,positive
"@ECavaniOfficial Edi, qua c è un intero popolo che ti ama, che ti accoglierebbe come un figlio, disposto a proteggerti ed acclamarti......Napoli ti ama",joy,positive
@MedhiBenatia Avete giocato molto meglio di Portogallo ma la fortuna era con loro... fate una bella figura contro gli spagnoli e uscite a testa alta ???? forza!!!!,joy,positive
@neymarjr bellissimo ?,joy,positive
"@MauroIcardi Maurito top player vero. Spero che resti con noi. E che la società prenda un grande allenatore, che lo guidi ai traguardi che merita e che possiamo raggiungere insieme. @wandaicardi27",joy,positive
@dries_mertens14 @DeBruyneKev Tutta Napoli ha lo stesso sogno!,joy,positive
"Grazie di cuore @OfficialRadja.
Ci hai reso orgogliosi facendo al meglio l'unica cosa che pretendono i tifosi giallorossi. Onorare la maglia. #Nainggolan",joy,positive
"@Cristiano @Cr7Fran4ever @juventusfc Tu sei il migliore in ogni scuadra ... vai fortissimo ...
FORZA JUVE",joy,positive
@RollingStoneita @Cristiano @juventusfc Bel pezzo. Ma il più grande regalo è per noi Tifosi Juventini. Abbiamo toccato il fondo e siamo risaliti più forti e feroci di prima. Questo è un regalo per tutto il popolo Juventino.,joy,positive
"@ArturoMinervini La solidarietà di @kkoulibaly26 e @GhoulamFaouzi vale molto di più di una vittoria a Liverpool...
Abbiamo dei veri grandi uomini nel @sscnapoli e dobbiamo esserne fieri!
Ca si no fussem #juventin ....
#ForzaNapoliSempre  ???",joy,positive
"@kkoulibaly26 Quelle merde che ti hanno offeso meritano un anno di servizi sociali ed una multa di 50.000. Sono dei coglioni sottosviluppati, al di là del loro tifo...preciso che sono juventino!",anger,negative
"@EstebanJr94 @juventusfc @juventusfcen @elisea1976 @salpaladino @PauDybala_JR @bonucci_leo19 @douglascosta @Miralem_Pjanic @IndianRegista Ne sono certa,lo so Esteban che sentirai l'abbraccio caldo del tuo babbo?
Auguri a te amico caro e un abbraccio anche alla tua mamma?
Buon Natale #sereno a tutti e tutte ???",joy,positive
Spero che il signor #DeVrij torni a casa con il pullman dell'Inter... Comunque uno come @MauroIcardi va tenuto in campo SEMPRE E COMUNQUE. Cancelo migliore in campo. #LazioInter,joy,positive
@Luca_Cilli @tvdellosport @Cristiano Troppo bravo Pjanic....questa volta gli dobbiamo dare un premio....se non lo diceva  che Cristiano e un campionissimo...nessuno lo sapeva....Troppo bravo il Pjanic...,joy,positive
@TimoeB08 @acmilan Piano piano e con umiltà ti sei fatto valere e volere.Complimenti!!,joy,positive
@fakevarriale_ @juventibus @andagn @Cristiano @juventusfc @sscnapoli Che brutto scherzo fa linvidia!????fino alla fine,anger,negative
"Grande @Asabob20, vecchio cuore bianconero! ???? #InterNapoli",joy,positive
"@PReina25 @TommyStar55 Grazie Pepe, ti vorremo sempre bene e non ti dimenticheremo. Forza Napoli sempre!",joy,positive
Complimenti al granata @MBaye9Niang presente nella lista dei 23 convocati della Nazionale @FootballSenegal per il mondiale di #Russia2018 https://t.co/YgdPWlAKxk,joy,positive
"@OfficialASRoma @OfficialRadja @OfficialRadja mancherai, e tanto. Sarai sempre uno di noi, farò il tifo per te e per mister Spalletti (tranne quando giocheremo contro! :D)",sadness,negative
"@ladalessandro @Cristiano Dopo la foto sei un pochino di parte (ed io non puoi immaginare quanto ti invidio) lui è un campionissimo. trascinatore, professionista assoluto",joy,positive
"@TeoCassa_13 @accionroman @Inter @OfficialRadja Io mi trovo bene anche con questa, anche se poi devo andare nelle cartelle a cercare la gif, invece ll'altra mi mostra il download nelle notifiche https://t.co/PP7zwMOQkE",joy,positive
"Era una grande giornata per la  @juventusfc, io sono molto felice perche @Cristiano andato alla Juve! #ForzaJuve",joy,positive
"@T_Rollo894 @Inter @OfficialRadja Metti la foto vera di quando è arrivato a Roma, aveva er sorriso a 32 denti.",joy,positive
"@MattiaPerin @juventusfc Caro Mattia io sono Genoano, sono stato felicissimo di vederti tra i pali, aei veramente un grande ragazzo e un portiere immenso",joy,positive
@only_luisss @TimoeB08 Ottima mossa... così hai la certezza che farà cagare pure al Milan,anger,negative
"@MauroIcardi @wandaicardi27 Grande capitano,tanti auguri e regalaci ancora tanti gol per il nuovo anno !!!!Forza Inter sempre.",joy,positive
@AntoGriezmann @Atleti @AtletiFR @atletienglish LEYENDA TE AMO UNO DI NOI,joy,positive
@GiuseppeForia_ @CalcioNapoli24 Chi grida facci dimenticare @PReina25 non può mai essere un tifoso del Napoli.....non diciamo cazzate !! Reina non sarà mai dimenticato !!!!!!!!!,anger,negative
"Il mio bomber è differente. 
Grazie @Cristiano ? https://t.co/5LcgzZPJas",joy,positive
@Cristiano Prima o poi la rovesciata arriverà è sarà stupenda!!,joy,positive
"@emrecan_ @juventusfc Emre,lo sai che ti è scappato luomo sul secondo gol,dai più attenzione!!!
Puoi fare meglio e lo sai anche tu!!
Forza @emrecan go go go!!!",joy,positive
@juventusfc @G_Higuain Buon compleanno Gonzalo!!! Sei sempre uno di noi!! Vorrei vederti ancora esultare con i tuoi compagni in maglia bianconera!!!??,joy,positive
"@kkoulibaly26 Abbiamo un sogno nel cuore! No al razzismo. Non mollare sei un esempio, e non solo sportivo per tanti ragazzi. Sempre Forza Napoli.",joy,positive
@Cristiano Bel vestito,joy,positive
"@bonucci_leo19 @juventusfc Datti una svegliata, dio santo!!!",anger,negative
