tweet_text,emotion,sentiment
"@tackleduro @WandaIcardi @MauroIcardi @juventusfc Peccato per voi che la stessa Wanda a Tiki Taka ha detto che gliela darebbe volentieri. 
Ormai non siete più credibili su di loro..",sadness,negative
@realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne I bhu purtroppo si sentono in ogni stadio... Però giustificare le proteste contro gli arbitri è assurdo... Anche Ancelotti si sta allineando ai piagnistei Napoletani.,anger,negative
@Cristiano Ma come te ne tiene di rovinarti la carriera...che scelta di merda...,anger,negative
"@magarimai @Vivo_e_vegeto @DiegoMontuori @sscnapoli @douglascosta È dura essere come voi, sicuramente. Appoggiate dei bulletti che vanno in giro ad insultare tutti, a paragonare gli avversari al circo e poi pretendono rispetto che manco i boss della mafia. Lo fate per sentirvi vincenti (ciò che hai scritto lo prova). Che schifo.",anger,negative
@PierML @Inter @joaome17 @SkySport non per dire ma all'europeo ha fatto cacare...,anger,negative
@11Giovan @Inter @Rafinha Infatti io non ho detto che l'allenatore non lo vuole... il fatto sta che in quel ruolo si è preferito prendere un altro... e strano caso il giorno dopo che è stato annunciato Naingollan... lui se ne uscito con frasi del tipo Pensavo di poter restare!,anger,negative
@ArenaRosario @kkoulibaly26 Tu sei una persona perbene. Ma quella è feccia razzista. Il calcio così muore.,anger,negative
"@Aldous59 @MauroIcardi Io non ho nulla contro l'Argentina. Anzi. Spero avanzi. Ma ritengo Sampaoli un allenatore estremamente sopravvalutato e strapompato. Non convocare Icardi e Martinez visto il livello medio dei giocatori visti ad oggi, é francamente scandaloso.",anger,negative
"Inaccettabile il trattamento che sta ricevendo @douglascosta , giocatore che adoro https://t.co/MJ2Ws49iYQ",joy,positive
@realvarriale @gallobelotti Abbiate il coraggio di dire che sono corrotti...Non avete le palle di dirlo..io se non credo ad una cosa manco la seguo più...rigori su Zaza é inesistente quello su belotti leggera spinta classica di un difensore per ostacolare...se avete giocato a calcio è cosi,anger,negative
"@realvarriale @StefanoDiscreti @gallobelotti L'evidenza mio caro è il tuo odio verso di noi... Perché il var viene usato in ugual modo verso tutti... Anche con noi a Verona non hanno rivisto il fallo su Cancelo, e poi!? Abbiamo cmq vinto!! Impara a perdere mio caro..",anger,negative
@MarioMandzukic9 grandissimo te lo strameriti ora stracciate i mangiarane! #CroaziaInghilterra #CROENG #cro,joy,negative
@bonucci_leo19 @bonucci_leo19 sei ridicolo e x natura senza palle come al solito unaltra rapina https://t.co/RI7WFxaKzw,anger,negative
"@juventusfc mi raccomando ragazzi...@PauDybala_JR non si tocca!!!
Si leggono troppe voci di offerte..anche se con 90 milioni il @LFC non ci compra manco gli scarpini di Paulo!!
#FinoAllaFine",anger,negative
@BelRedDevils finora deludenti come chi è in campo @dries_mertens14 #BelgioGiappone #Rusia2018 #WorldCup,sadness,negative
Parlando di cose serie... @Cristiano tagliati il pizzetto!!!!!,anger,negative
"@fbernardeschi 
fede ho notato ke, dall'arrivo di cr7, sbagli spesso ultimo passaggio xkè pensi sempre prima a lui. ti ricordo ke lui se la cava benissimo da solo. xciò, pensa prima al bene della juve, poi al tuo e agli altri. stai rovinando un ottimo inizio di stagione. regolati",anger,negative
@OfficialRadja Ammazza quando fai schifo con quei tatuaggi...,anger,negative
@CUCS_ @OfficialASRoma @D_10Perotti Bo...io ho solo fatto degli appunti sul perche preferivo El Sha a lui e che non mi piaceva neanche l'avevo taggato ha cercato il suo nome e quelli che scrivevano cio che non gli piaceva li ha bloccati! Io me ne sono accorta per caso..,fear,negative
"@kkoulibaly26 Caro Kalidou, mi spiace che gli italiani abbiano dimostrato nei tuoi confronti tanta inciviltà. Da italiano ti chiedo scusa per le offese che i miei compatrioti ti hanno rivolto. Da juventino ti stimo e ti ammiro, non ti abbattare per colpa degli stupidi",sadness,negative
@LoGnorante @Gazzetta_it @AndreaDiCaro1 @Cristiano @GiuliaStronati Povera merda! Sei un rifiuto umano ! Vali meno della merda da cui sei nato! Vergognati di respirare ! Sei uno SCARAFAGGIO,anger,negative
"@Gazzetta_it In piú cara @Gazzetta_it quello non é un post di @douglascosta ,che potrebbe denunciarvi per diffamazione, ma uno screen fatto dall'account del Napoli, subuna DIRETTA INSTAGRAM, di Costa di ore, sul bus!!! Vergogna!!!",anger,negative
@RoccoSiffredi76 @SkySport @Cristiano @juventusfc @sampdoria In Italia non si cresce mai solo per la mafia che portate voi nel calcio. Inutile che fate i moralisti del cazzo.,anger,negative
@Sary8686 A me è parsa più unapertura che una chiusura o sbaglio? Il colpo last minute? @Rafinha torna allInter anche lultimo giorno di mercato ma TORNA!,joy,positive
"@LotitoClaudio @acmilan @ciroimmobile @AlvaroMorata @DiMarzio 7 Champions e suca. Parla quanto vuoi ora tanto il paragone con la Lazio non esiste, siete zero, un punto di partenza per tutti perché si schifano a restare. Ciao ciao",anger,negative
@realvarriale @ADeLaurentiis @OfficialAllegri @kkoulibaly26 @Lor_Insigne I soli colpevoli sono i giornalisti  e i presidenti ( per intimidire preventivamente gli arbitri)  e tutti quelli che continuano a istigare i tifosi! IPOCRISIA VERGOGNOSA e PERICOLOSA,anger,negative
"@kkoulibaly26 Da milanista e italiano ti chiedo scusa io, purtroppo gli interisti sono pezzi di merda.",anger,negative
@realvarriale @massimozampini @KMbappe @G_Higuain @PauDybala_JR Solo una parola: imbarazzante!!! L'odio per la Juve la rende cieco e da colpe agli juventini anche quando non ne hanno.....,anger,negative
@kkoulibaly26 Non seguo il calcio e non sapevo chi fossi fino a ieri. Mi voglio però scusare in quanto italiano. Chi ti ha urlato cori razzisti è solo una feccia della società italiana.,anger,negative
@andrea___182 @paco93alcacer Si è rotto,sadness,negative
"@loz_stefano @igolmar @Inter @MauroIcardi No! Una volta avevamo Centofanti, Macellari, etc... ma Zappatori mai!!!",anger,negative
@bonucci_leo19 Secondo me sei un pirla.,anger,negative
"Leggo alcuni tweet di tifosi delle squadre italiane che fino ad un mese fa ritenevano @Cristiano il dio del calcio, mo che passa alla @juventusfc toh che è na merda.. ROSICO I",anger,negative
@OfficialASRoma @nista1927 Quando in difesa giochi con questi scarsoni @JJesus_Official @Fede2Fazio @Florenzi !!! Merdeee vi schifoso !!!,anger,negative
@VoceGiallorossa @OfficialRadja Che delusione Radja all'Inter... Grazie @leonsfdo,sadness,negative
"@delpieroale @lukamodric10 Scusa Alex,ti stimo tantissimo e sei il mio esempio da sempre ma a questo punto l'avrebbero dovuto dare anche a te al posto di Summer...la stessa situazione. Bravo Modric ma non lo meritava secondo me,ti mando un abbraccio e spero che creino un giorno il premio alla carriera ^^",sadness,positive
@realvarriale @G_Higuain @sscnapoli @juventusfc Emrico ma tutta questa gentaglia e avanzi di  galera noncolorati che rispondono in mezzo a quando una bella querela...,anger,negative
@RobertoRenga Lotito sogna di vendere sms ai prezzi di @KMbappe e @neymarjr poi si sveglia tutto sudato,anger,negative
@AlderweireldTob @finnythefish74 @SpursOfficial @premierleague Si ma rimani triste lo stesso bomber!!!,sadness,negative
@acmilan @G_Higuain Non lo meritate!,anger,negative
@Zebrino_10 @juventusfc @MATUIDIBlaise @PauDybala_JR @G_Higuain Nooooo non ci voglio credere!!! E solo perche messi si caga sotto che li venga rubato lo show!!! Madonna santa che disgrazia... che schifo veramente,anger,negative
@simeonegiovanni Lui zittisce il Camp Nou... tu i tuoi tifosi. Scarso eppure montato.,anger,negative
@Stefandevrij #InterPSV #ChampionsLeague #INTPSV interista non ti incazzare! Solo al cazzo ti devi attaccare!!!!!!! https://t.co/KQV0oRAY5h,anger,negative
@MauroIcardi Ladri! Per questo sempre la seconda di Milano e solo buona Squadra.. Non sarano nunca un TOP team. Vergogna.,anger,negative
@romatv @OfficialASRoma @Fede2Fazio @Cristante Che schifo!,anger,negative
"@ADeLaurentiis @Cristiano Presidente!!!!!! Il prossimo deve essere per lui.... Rivogliamo questa scena. Altrimenti inutile incominciare!! BASTA, partecipare... https://t.co/15dIY6ay79",anger,negative
"@MedhiBenatia ""@Cristiano tra i più forti ma niente di speciale"". Caro Medhi così dimostri di essere insensibile, di avere un cassonetto al posto del cuore. Un consiglio, quando parli di #Ronaldo sciacquati prima la bocca, puzza di rubentus.",anger,negative
"@VoceGiallorossa @Alissonbecker @LFC @ChelseaFC Si ma sono 2 mesi che vanno avanti a un giorno una si ritira, l'altra POTREBBE offrire, poi ritorna chi si era ritirata...MA LE OFFERTE VERE CON I SOLDI IN BOCCA ANCORA NIENTE... è una rottura di scatole dover essere invasi da tutte queste che notizie non sono",anger,negative
"@Andrea_Lorenzon @DarkMiraGang1 @carlos7bacca Davvero. Sono deluso, adesso quando il DS del Villarreal verrà da te per trattare la cessione non avrai più forza contrattuale.",sadness,negative
"@CattolicoTeresa @Bassman8256 @Tanietta14 @medicicarJ @delpieroale @Totti @andresiniesta8 @gianluigibuffon Il prendere in considerazione offerte da una concorrente, non è dietrologia. Se avessi detto che è sicuro, si lo sarebbe!!! Le caratteristiche che ha Gigi non le ha nessuno!!! E questo solo un cretino potrebbe negarlo. Infatti le accentuo e non le sto negando.",anger,negative
@pisto_gol @SergioRamos è uno dei giocatori più scorretti al mondo. È uno sporco....,anger,negative
"@KaTalla11 @kkoulibaly26 Una merda sei te. Non tutti gli italiani sono uguali. Quelli che vanno allo stadio sono i peggiori, gli stupidi esistono in tutte le nazioni",anger,negative
"@GianMarinelli86 @EdDzeko @KostasManolas @Alissonbecker A me danno fastidio le cazzate de quei due vermi..
Perché devono cojona una tifoseria straordinaria ?
Allego una delle decine de cazzate per ognuna delle quali meriterebbero na sprangata sulle gengive https://t.co/yMUi5Wni6o",anger,negative
@SkySport @ManCity @DeBruyneKev Cè poco da fare..fa i mondiali poco riposo subito in campo e il fisico può non reggere..peccato perché questo è un vero top player,sadness,negative
"Gratis...peccato che siano costati 18 ml (più bonus) Perisic e 8 ml Brozovic.
Inoltre in caso di vittoria avremmo anche noi due campioni del mondo, Mandzukic e Pjaca, E @Cristiano 
La rosicata stellare ti ha bruciato i due neuroni rimasti, e ciò è mooolto siiiimpatico
#impazzire https://t.co/6EQSUkjm47",anger,negative
@Sary8686 @Yurikal76 @OrraStefano @2spritsalcynar @joaome17 Mi sembra strano considerando che è stato pagato 40 milioni due anni fa e sarebbe una pesante minusvalenza,sadness,negative
@joaome17 quando ti arriva l'assegno mensilmente ti fa così schifo anche se viene dall'Italia? magari un bel giardiniere profumatamente pagato per Appiano potrebbe servire....già ma per te è troppa fatica piegare la schiena..,anger,negative
@Ric_Nes @Gpezze No io ho spento sul 3.1... ma Nesti si gioca troppo troppo male.,sadness,negative
@justFabr1 @MarzianoAnsioso @Cristiano la roba tagliata male è un problema,anger,negative
"Troppo lenti e inconcludenti... Non ce n'è uno che salta l'uomo. Quel poco che fa #suso è predica nel deserto.
@hakanc10 penoso.
Sconfortante.
#ACMilan #BolognaMilan @acmilan",anger,negative
@realvarriale @Cristiano personalmente sono poco d'accordo. I gobbi sono ipocriti perchè questo è lo stile della Società,anger,negative
Comunque @gaglio94 fa cagare più #spalletti che noi...,anger,negative
@DiMarzio @sscnapoli @LParedss @zenit_spb @OfficialASRoma @SkySport Uno scarto della Roma! Non male,joy,positive
"@davideGagliozzi @fakevarriale_ @UEFAcom_it @gianluigibuffon @juventusfc @13Szczesny13 @MattiaPerin Ahahah cazzo anch'io...dopo qualche secondo di sgomento, indeciso se insultarlo o meno, leggo la descrizione del profilo e rido come un pazzo",anger,negative
@MbCodone @Andrea96991507 @Cristiano @sscnapoli @lotebusters @SgSimoncino Nemmeno gli rispondo ad un imbecille del genere,anger,negative
@ciccino84_manzi @Miralem_Pjanic @juventusfc Questa non te la passo. Schifoso!,anger,negative
"Comunque su @OfficialRadja ho letto dibattiti infiniti su tono di voce, sul reale o fake: a un personaggio popolare bastano due righe per smentire, poche parole di smentita e i tifosi dell#Inter gli avrebbero dato ascolto. Invece, purtroppo, il dubbio resta. E non è un bene.",sadness,negative
@gizzo97 @GenoaCFC @Florenzi Io intanto chiedo scusa perché la mia Roma non rubava. Questa oltre a fare schifo ruba pure.,anger,negative
"Ciao @DAZN_IT, stanno giocando anche altri giocatori oltre a @Cristiano. Sarebbe bellissimo non fare sempre primi piani suoi della durata di 1 minuto ciascuno.

Ve schifo pure a voi
#JuveRoma",anger,negative
"@juventusfc @Cristiano Sto strillando peggio di mia sorella che strillava x quei coglioni dei Take That!
Cosa abbiamo fatto!!! 

CR7!!!!",anger,negative
"@MbCodone @SgSimoncino @Blulightrevenge @Cristiano @sscnapoli @lotebusters Infatti i top da voi non vengono, e non ci verranno mai!",anger,negative
@kingdeltwtpart @Lor_Insigne se gioca così può anche non segnare per 1 anno ma sei un ritardato pazzesco che giudica gli attaccanti solo per i gol,anger,negative
Ma sul serio c'è qualcuno che pensa che noi romanisti potremmo smettere di amare @OfficialRadja? Sul serio?,joy,positive
"@jacken2012 @gmvalenza @kkoulibaly26 Perché è così difficile farvi capire delle cose,a me del risultato non me ne frega niente,mi riferivo al pirlaper lapplauso.",anger,negative
@kkoulibaly26 @tutticonvocati Mi dispiace per i cori offensivi e razzisti contro di te. È una vergogna che deve finire. Ma lapplauso allarbitro è un errore tutto tuo che non ha giustificazione nei cori subiti.,sadness,negative
"@F4Fake1 @SergioDiRio83 @laVeronikas @OfficialRadja @Kevin_strootman Aspè,ve state a scordà che dopo DDR ce sta Florenzi",anger,negative
"@realvarriale @Chiariello_CS @Cristiano @juventusfc @Atalanta_BC Piangi anche questa sera , Merda !!!!!!",anger,negative
@juventusfcen @Clara_bozzetti @Cristiano Se sta ben... @albertofiorasi che schifo di presentazione,anger,negative
"@kkoulibaly26 @juvefcdotcom Smettetela di giustificare la strozata che ha fatto @kkoulibaly26...non è razzismo. Augurare la morte e le peggiori cosi a higuain, avere un presidente che vi percula e parla sempre di complotti,fatturato e arbitri,avere molti giornalai varriale,alvino,auriemma..questo è razzismo",anger,negative
"@realvarriale @dries_mertens14 @PauDybala_JR @G_Higuain Che Giornalaio mediocre che sei...nessuno ti  ama  hai litigato con tutti perché sei incompetente,sei difeso solo da 4 ignoranti che tifano il Napoli cacca",anger,negative
@GhoulamFaouzi @Chiariello_CS @UEFAcom @FIFAcom @kkoulibaly26 @sscnapoli Esattamente come dici tu. Purtroppo in Italia prevale l'ipocrisia e il tornaconto personale. Siamo circondati da farisei.,anger,negative
@OfficialRadja @OfficialRadja NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA..RADJA RESTA,anger,negative
