tweet_text,sentiment
"@Miralem_Pjanic @juventusfc grande Miralem, perÃ² stasera spece nel 1 t poco ordinati, sotto ritmo, possiamo e dobbiamo dettare meglio i tempi lÃ¬ in mezzo...forza forza!! ...crescere sempre senza mollare mai! #forzajuventus #grandiragazzi",positive
"@PReina25 Quanto mi avrebbe fatto piacere vederti ancora in campo a napoli, hai tutta la mia stima, per il carisma e l'attaccamento alla maglia ed a gruppo dimostrato in questi anni!! In bocca al lupo pepe",positive
@juventusfc @MarioMandzuki9 @marko_pjaca20 siete i ns campioni!,positive
"@RafAuriemma @MrAncelotti @sscnapoli @mbatshuayi Ã un buon giocatore che con il Borussia Dortumund (in prestito) ha fatto 4 gol alle prime 2 presenze.Ha avuto occasioni in questo mondiale, ma dovrÃ  crescere ancora molto .",positive
@mikyubolo @Stea85photo @MimmoIlMilanist @NonEvoluto @VMontella Ti meriti @kskgroup2017 con la 10 e @mattiadestro22 suonato al citofono di casa e @mattia_desci ancora sulla fasci dx,positive
@Enricof871 @MatthewInFlames @AntiJournalT @Alissonbecker @OfficialASRoma Almeno questo qualche parola di amore per la Roma le ha dette!,positive
"Cristiano Ronaldo Ã¨ arrivato da meno di 1 ora ed Ã¨ giÃ  gobbo.
TI AMO @Cristiano",positive
"E intanto #Mirallas e @Cris_Biraghi regalano alla #Fiorentina un premio di consolazione

https://t.co/umwtEP5PEH",positive
@piricoddi @Ferdi_Ferrari @MatteDani1 @GRANATAFIERO @SergioRamos @MoSalah Si!!! ???,positive
Regalateci un sogno!!! #Cro #WorldCupFinal #ForzaCroazia #Hrvatska @MarioMandzukic9 @marko_pjaca20 ?????????? https://t.co/pjkVj7JtW3,positive
Stefano da il Benvenuto a @Cristiano e ringrazia la @juventusfc per aver portato a Torino il giocatore piÃ¹ forte al Mondo! https://t.co/vV9rDkIejz,positive
@borjavalero20 Auguri bella famiglia ?????,positive
Non posso non complimentarmi con la @juventusfc per questo grandissimo colpo di mercato. Da un vero tifoso del Napoli. Complimenti!! @Cristiano,positive
@nathan_lebeau @BenPavard28 @Cristiano @gregmargotton @BixeLizarazu @equipedefrance @JulienChieze @CaroleQuintaine @ADNanime @KenBogard Bravo superbe,positive
"Benvenuto @Cristiano 

@juventusfc storia di un grande amore
#juve #juventus #finoallafine https://t.co/g7J5PKhxR3",positive
Tanti auguri @G_Higuain. Ti voglio bene. https://t.co/nzL1Y61swW,positive
@kkoulibaly26 ti voglio bene.,positive
@jeschiralli @OfficialRadja La bella e la bestia!,positive
"@MoSalah Buonasera, scusa se la disturbo, fra pochi giorni sarÃ  il compleanno di mio figlio, potrebbe fargli gli Auguri? Un video sarebbe il massimo, ma anche un messaggio andrebbe bene. Si chiama Ugo Scarpellino
Mia email sc22@live.it",positive
"@MarioMandzukic9 Grandissimo Mario !
siamo tutti con te
forza Croazia e forza Juve !
keep fighting and get going !
you deserve all the best !
MM17",positive
"@pol284 @MPolitano16 @Inter Dal primo minuto dopo la firma. Ma lo vedo come un amico, amo lÂaltro.",positive
"@GN80028 @MbCodone @sharethegol @andrea_vadala @annatrieste @sscnapoli @Cristiano @mattinodinapoli Non vorrei sconfessare @andrea_vadala ma anche il figlio del mio compagno Ã¨ juventino e vive a napoli, Ã¨ integro, vivo e vegeto, conduce una normale vita sociale senza dover nascondere il suo tifo e nessuno gli ha mai torto un capello...strano eh?",positive
"@G_Higuain Non andare via Higuain....rimani alla Juve!!!!!
sei il migliore!!!!!",positive
@chiellini @juventusfc Grandi ragazzi,positive
"Grazie per la speranza, capitano @MauroIcardi. Grazie di tutto, in bocca al lupo per la tua prossima esperienza.",positive
"@Cristiano @Nona__Yossef88 @juventusfc Auguri, benvenuto alla Juve ?buona fortuna campione grande",positive
"@D_Ospina1 @sscnapoli Welcome David Ospina, sempre Forza Napoli..!",positive
@LichtsteinerSte @juventusfc Sarai sempre nei ns cuori grande campione...... buona fortuna e sempre #FINOALLAFINE......,positive
@ECavaniOfficial Bravo Cavani!!!!!!,positive
Il vero n1 al mondo Ã¨ @Cristiano ??? Ã¨ di un pianeta superiore a te #Messi,positive
"Non meriti questo trattamento, ci rifaremo, ti rifarai, noi tifosi siamo con te. ??
@MedhiBenatia",positive
@acmilan @PReina25 In bocca al lupo ai due ex giocatori del Napoli. Bel colpo del Milan a costo zero.,positive
"Tanti auguri pipa 

@G_Higuain https://t.co/CEw78q45FC",positive
"@ManUtd cacciate a pedate il pirla di Setubal e andate a prendere @Cristiano, SUBITO!!!",positive
#90minuto Il goal di tacco piÃ¹ bello Ã¨ stato quello di @robymancio in Parma Lazio @90minutoRai ma complimenti a @FQuagliarella27,positive
@RollingStoneita @Cristiano @juventusfc Ronaldinho Ã¨ il piÃ¹ forte di sempre e lo ha avuto il Milan,positive
"@OfficialSSLazio @EuropaLeague @10_luisalberto Ottima partita!
Atteggiamento perfetto...Forza LAZIO!!!",positive
"@NapoliSalvatore @TheMoralyzer @amaliaiorio @ADeLaurentiis @Cristiano Voi napoletani c'avete la nomea di gente disonesta, ed Ã¨ ben meritata",positive
"@Anna33120263 @AdriGianfi @_Cotu @marquinhos_m5 @MedhiBenatia @MoSalah @leonsfdo La Roma c'era pure al #Flaminio, con #Comi e #Berthold... e ne eravamo fieri.
Il tifoso normale chiede solo chiarezza: se ci dicono ""vinceremo entro cinque anni"", non te la puoi prendere se dopo che ne sono passati quasi il doppio ancora vedi gli altri vincere...",positive
@forumJuventus @Cristiano Bellissimo gesto di un grandissimo campione complimenti a voi ?????? i bambini sono una cosa meravigliosa ???????? e io sono padre e posso capire le madri e i padri di quei bambini ? buon natale meraviglie ??????,positive
"Le prime ti hanno reso #ilCapitano a tutti gli effetti... ma le seconde son piÃ¹ belle @MauroIcardi @wandaicardi 

#LazioInter #ChampionsLeague #amala #Icardi #MI9 https://t.co/45UQ2YNqeN",positive
#CristianoRonaldo ÂtestimonialÂ x lÂAvis di #Bellano Un esempio incredibile di come lo sport possa essere straordinariamente solidale e vicino alla gente I grandi campioni fanno sempre la differenza anche fuori dal campo Grazie @Cristiano   @AntonioRusconi https://t.co/TuCsY1JEGC,positive
"Apprezzo l'ingresso di @G_Higuain ma non avrei fatto uscire @aguerosergiokun bensÃ¬ #Meza o #AcuÃ±a. Apprezzo invece, senza se e senza ma, l'ingresso di @96Kichan. #WorldCup #Rusia2018 @FIFAWorldCup @welcome_2018 #ARG-#CRO #ARGCRO @Argentina #SomosArgentina",positive
@sscnapoli @MrAncelotti @arekmilik9 Milik in piedi Ã¨ giÃ  un successo,positive
io son contento per Gonzalo .ciao @G_Higuain,positive
"@Stefandevrij Ottimo risultato, Stefan. Grazie per le prestazioni di questa prima parte della stagione. Ti auguro e mi auguro che il nuovo anno ti porti tante soddisfazioni anche con la nostra Beneamata. ????",positive
@Cristiano Belli,positive
"@MarioCagliari54 @MarioMandzukic9 @HNS_CFF Scusi ma non ho capito il senso del suo tweet.Ho tifato Croazia dall'inizio,guardato tutte le partite e esultato come fosse la ""mia Nazionale"". Per me, hanno vinto anche solo per il fatto di essere arrivati in finale.Non ho mai detto nulla contro la Francia nÃ© contro i francesi.",positive
"@ECavaniOfficial Edison accendi la luce...fai ardere il nostro cuore...Noi ti Aspettiamo a Napoli figlio del Vento...Napoli Ã¨ Cavaniiiii...Cavaniiiii Ã¨ Napoli,sta casa aspetta solo a Te!!!",positive
"@OfficialRadja mi raccomando per il test fatti passare il raffreddore!

#radjala",positive
"@kkoulibaly26 Nel nostro cuore invece ci sei tu, e ci resterai pe sempre.?",positive
@MedhiBenatia @RBducs @juventusfc @Juventusfcar @juventusfcen @juventusfces Grande! Devono impazzire!!!!!,positive
"@realvarriale @mike_fusco @ECavaniOfficial @PauDybala_JR @realvarriale Io credo che lei abbia SERISSIMI problemi mentali, oltre che una dose di malafede inenarrabile. Cosa mai puÃ³ cÂentrare Dybala se il CT, che le ha sbagliate TUTTE (gioco dellÂArgentina ed i suoi risultati lo testimoniano) non lo ha praticamente mai messo in campo !",positive
@chiellini @juventusfc Sei un grande capitano!!!,positive
"@MaxDnaRomanista @MScipioni95 @diarioas @OfficialASRoma @realmadrid @Alissonbecker Il valore di transfermarkt Ã¨ un valore oggettivo basato su parametri statici. Non tiene conto della volontÃ  di un club di non voler privarsi di un calciatore, situazioni economiche di difficoltÃ  o di autosufficienza etc etc... Alla fine il prezzo lo fanno la domanda e l'offerta",positive
@elisea1976 @G_Higuain Mi associo anch'io AUGURI PIPPA,positive
"@pap1pap @dydsix Salutalo tanto, grande Attaccante lui si @FQuagliarella27 ?",positive
@kkoulibaly26 Forza Kalidou! Sei un campione!,positive
@Cristiano Buon lavoro ragazzi avanti cosÃ¬ ???,positive
"@SamiKhedira @DFB_Team Dai Sami, ti auguro una bella coppa del mondo ?",positive
@antocarboni91 @KeitaBalde Nel secondo tempo molto meglio . Al di lÃ  del goal,positive
@Dario_Donato @Alissonbecker @LFC @OfficialASRoma su @Alissonbecker in questo calcio 75 per un portiere non si possono rifiutare e lui ha voluto  guadagnare di+ed Ã¨ lecito!!PerÃ² la passione va a farsi benedire e occhio ragazzi che senza passione sto gioco finisce !!! e finiscono pure i soldi Ciao Ali,positive
"@MPolitano16 @Inter Matteo, mi scusi se mi permetto, sei un grande che puÃ² diventare grandissimo... Non porti limiti mentali, sei forte e puoi esserlo di piÃ¹! In Europa nel tuo ruolo non vedo calciatori migliori di te, solo piÃ¹ liberi nella mente perchÃ© consapevoli 100% di essere forti..",positive
Quindi nemmeno @OfficialRadja va vi bene ??? Certo che il tifoso interista Ã¨ unico,positive
@marcopirola_ @wandaicardi27 @MauroIcardi Ã bellissimo proprio un bravo papÃ  ????,positive
"Confido in te @gigiodonna1 per spaccare tutto. 
DAMMI UNA GIOIA.
#OlympiacosMilan",positive
@Miralem_Pjanic @juventusfc siamo la Juve e vincere e' l unica cosa che conta...ma oggi a parte i primi 5 minuti juve sotto tono...e ci sta..non sempre si puo essere al top....oggi punto guadagnato...su campo tosto e squadra ottima...,positive
"@mattia_desci Ahhh quel taccoooo, grande Mattiaaaaaaa!!!",positive
@juventusfc @PauDybala_JR @G_Higuain In questa grande giornata ci siamo sentiti tutti calciatori anche se poco.Grazie  a chi con tenacia ha dimostrato di avere il cuore piÃ¹ grande del mondo?,positive
"@marca @Cristiano Siete i migliori, vorrei che Marca fosse italiano",positive
@JorgeSampaoli5 sei veramente scarso ... sei il Ventura argentino ... un ringraziamento perÃ² te lo voglio fare ... @PauDybala_JR e @G_Higuain non si sono fatti male e non si sono stancati ... grazie #FranceArgentine,positive
"@CucchiRiccardo @sgranfi @CarmineMoccia11 @SuperflyVideo10 @realvarriale @arekmilik9 @CagliariCalcio @sscnapoli Anche a lei, buona giornata!",positive
@OfficialRadja ninja Roma ti ama Grazie di tutto campione...... Ti auguro tante soddisfazioni professionali...... Ciao Gladiatore,positive
"@MuseeLouvre @equipedefrance @FrenchTeam @FIFAWorldCup @fifaworldcup_fr @AntoGriezmann @FFF @paulpogba @samumtiti @raphaelvarane Avete vinto, celebrate coi vostri simboli. Quando posso vado a trovarvi perchÃ© avete tante belle cose, ma la Gioconda nonostante sia l'opera piÃ¹ pubblicizzata nel vostro possesso NON E' FRANCESE! potete averlo comprato o ricevuto in regalo, Ã¨ di cattivo giusto festeggiare cosÃ¬",positive
@paulpogba @equipedefrance Ti aspettiamo a Torino per una super Juventus!!!,positive
"@ADeLaurentiis @Cristiano Per favore, regalateci un sogno! Grazie per tutto quello che state facendo e che farete, ma almeno una volta, fateci sognare e sentire importanti. Regalateci CAVANI e non temeremo nessuno, nemmeno Ronaldo!",positive
"io ho tifato croazia
detto questo felice per @MATUIDIBlaise 
adesso perÃ² passiamo alle cose serie, la Juventus, perchÃ© domani Ã¨ il grande giorno",positive
"@ECavaniOfficial Edi, qua c Ã¨ un intero popolo che ti ama, che ti accoglierebbe come un figlio, disposto a proteggerti ed acclamarti......Napoli ti ama",positive
@MedhiBenatia Avete giocato molto meglio di Portogallo ma la fortuna era con loro... fate una bella figura contro gli spagnoli e uscite a testa alta ???? forza!!!!,positive
@neymarjr bellissimo ?,positive
"@MauroIcardi Maurito top player vero. Spero che resti con noi. E che la societÃ  prenda un grande allenatore, che lo guidi ai traguardi che merita e che possiamo raggiungere insieme. @wandaicardi27",positive
@dries_mertens14 @DeBruyneKev Tutta Napoli ha lo stesso sogno!,positive
"Grazie di cuore @OfficialRadja.
Ci hai reso orgogliosi facendo al meglio l'unica cosa che pretendono i tifosi giallorossi. Onorare la maglia. #Nainggolan",positive
"@Cristiano @Cr7Fran4ever @juventusfc Tu sei il migliore in ogni scuadra ... vai fortissimo ...
FORZA JUVE",positive
@RollingStoneita @Cristiano @juventusfc Bel pezzo. Ma il piÃ¹ grande regalo Ã¨ per noi Tifosi Juventini. Abbiamo toccato il fondo e siamo risaliti piÃ¹ forti e feroci di prima. Questo Ã¨ un regalo per tutto il popolo Juventino.,positive
"@ArturoMinervini La solidarietÃ  di @kkoulibaly26 e @GhoulamFaouzi vale molto di piÃ¹ di una vittoria a Liverpool...
Abbiamo dei veri grandi uomini nel @sscnapoli e dobbiamo esserne fieri!
Ca si no fussem #juventin ....
#ForzaNapoliSempre  ???",positive
"@kkoulibaly26 Quelle merde che ti hanno offeso meritano un anno di servizi sociali ed una multa di 50.000Â. Sono dei coglioni sottosviluppati, al di lÃ  del loro tifo...preciso che sono juventino!",positive
"@EstebanJr94 @juventusfc @juventusfcen @elisea1976 @salpaladino @PauDybala_JR @bonucci_leo19 @douglascosta @Miralem_Pjanic @IndianRegista Ne sono certa,lo so Esteban che sentirai l'abbraccio caldo del tuo babbo?
Auguri a te amico caro e un abbraccio anche alla tua mamma?
Buon Natale #sereno a tutti e tutte ???",positive
Spero che il signor #DeVrij torni a casa con il pullman dell'Inter... Comunque uno come @MauroIcardi va tenuto in campo SEMPRE E COMUNQUE. Cancelo migliore in campo. #LazioInter,positive
@Luca_Cilli @tvdellosport @Cristiano Troppo bravo Pjanic....questa volta gli dobbiamo dare un premio....se non lo diceva  che Cristiano e un campionissimo...nessuno lo sapeva....Troppo bravo il Pjanic...,positive
@TimoeB08 @acmilan Piano piano e con umiltÃ  ti sei fatto valere e volere.Complimenti!!,positive
@fakevarriale_ @juventibus @andagn @Cristiano @juventusfc @sscnapoli Che brutto scherzo fa lÂinvidia!????fino alla fine,positive
"Grande @Asabob20, vecchio cuore bianconero! ???? #InterNapoli",positive
"@PReina25 @TommyStar55 Grazie Pepe, ti vorremo sempre bene e non ti dimenticheremo. Forza Napoli sempre!",positive
Complimenti al granata @MBaye9Niang presente nella lista dei 23 convocati della Nazionale @FootballSenegal per il mondiale di #Russia2018 https://t.co/YgdPWlAKxk,positive
"@OfficialASRoma @OfficialRadja @OfficialRadja mancherai, e tanto. Sarai sempre uno di noi, farÃ² il tifo per te e per mister Spalletti (tranne quando giocheremo contro! :D)",positive
"@ladalessandro @Cristiano Dopo la foto sei un pochino di parte (ed io non puoi immaginare quanto ti invidio) lui Ã¨ un campionissimo. trascinatore, professionista assoluto",positive
"@TeoCassa_13 @accionroman @Inter @OfficialRadja Io mi trovo bene anche con questa, anche se poi devo andare nelle cartelle a cercare la gif, invece ll'altra mi mostra il download nelle notifiche https://t.co/PP7zwMOQkE",positive
"Era una grande giornata per la  @juventusfc, io sono molto felice perche @Cristiano andato alla Juve! #ForzaJuve",positive
"@T_Rollo894 @Inter @OfficialRadja Metti la foto vera di quando Ã¨ arrivato a Roma, aveva er sorriso a 32 denti.",positive
"@MattiaPerin @juventusfc Caro Mattia io sono Genoano, sono stato felicissimo di vederti tra i pali, aei veramente un grande ragazzo e un portiere immenso",positive
@only_luisss @TimoeB08 Ottima mossa... cosÃ¬ hai la certezza che farÃ  cagare pure al Milan,positive
"@MauroIcardi @wandaicardi27 Grande capitano,tanti auguri e regalaci ancora tanti gol per il nuovo anno !!!!Forza Inter sempre.",positive
@AntoGriezmann @Atleti @AtletiFR @atletienglish LEYENDA TE AMO UNO DI NOI,positive
@GiuseppeForia_ @CalcioNapoli24 Chi grida facci dimenticare @PReina25 non puÃ² mai essere un tifoso del Napoli.....non diciamo cazzate !! Reina non sarÃ  mai dimenticato !!!!!!!!!,positive
"Il mio bomber Ã¨ differente. 
Grazie @Cristiano ? https://t.co/5LcgzZPJas",positive
@Cristiano Prima o poi la rovesciata arriverÃ  Ã¨ sarÃ  stupenda!!,positive
"@emrecan_ @juventusfc Emre,lo sai che ti Ã¨ scappato lÂuomo sul secondo gol,dai piÃ¹ attenzione!!!
Puoi fare meglio e lo sai anche tu!!
Forza @emrecan go go go!!!",positive
@juventusfc @G_Higuain Buon compleanno Gonzalo!!! Sei sempre uno di noi!! Vorrei vederti ancora esultare con i tuoi compagni in maglia bianconera!!!??,positive
"@kkoulibaly26 Abbiamo un sogno nel cuore! No al razzismo. Non mollare sei un esempio, e non solo sportivo per tanti ragazzi. Sempre Forza Napoli.",positive
@Cristiano Bel vestito,positive
"@bonucci_leo19 @juventusfc Datti una svegliata, dio santo!!!",positive
@Hebibi16 @GhoulamFaouzi @UEFAcom @FIFAcom @kkoulibaly26 @sscnapoli Chi ha sensibilitÃ  Ã©  sempre una grande persona e tu ghoulam lo sei.,positive
"Fratelli e sorelle bianconeri Buongiorno a tutti oggi tocca a loro sosteniamoli tutti e tre anche perchÃ© almeno personalmente @LichtsteinerSte rimane sempre nel mio ?, poi ce che dire @SamiKhedira il nostro soldato tedesco e il nostro @douglascosta flash https://t.co/871VWa0xyt",positive
AMORE MIOOOO @Cristante,positive
@LichtsteinerSte @juventusfc Grazie a te Lich....anche tu sarai sempre nei nostri cuori!!! In bocca al lupo per la tua nuova esperienza!!!! ????????,positive
"Ben ritrovato @G_Higuain ???
A maggio vogliamo ringraziarti per averci portato in Champions",positive
Finalmente qualcuno che pronuncia 'De Gea' in modo corretto. Mi hanno ascoltata ? (te amo @D_DeGea ) #PortogalloSpagna,positive
"Ti sta bene #ARG Con questo allenatore, dove volevi andare? Non gli hai dato una chance a @PauDybala_JR hai giocato gli ottavi di finale senza una punta con Messi metÃ  giocatore e metÃ  allenatore. Andate a casa #FranciaArgentina #WorldCup",positive
